customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
15672299,510,France,Male,44,6,0,2,TRUE,TRUE,175518.3125,FALSE
15672330,678,France,Female,31,1,0,2,FALSE,TRUE,130446.6484,FALSE
15672357,631,Spain,Male,38,7,0,2,TRUE,FALSE,181605.8438,FALSE
15672374,672,France,Male,52,8,170008.8438,1,FALSE,FALSE,56407.42188,TRUE
15672397,598,France,Male,38,0,125487.8906,1,FALSE,FALSE,158111.7031,FALSE
15672432,594,France,Female,53,4,0,1,TRUE,FALSE,5408.740234,TRUE
15672437,642,France,Male,72,1,160541,2,TRUE,TRUE,142223.9375,FALSE
15672447,657,Germany,Male,40,7,99165.84375,1,FALSE,TRUE,119333.9531,TRUE
15672467,766,France,Female,52,7,92510.89844,2,FALSE,TRUE,66193.60938,FALSE
15672481,641,France,Male,37,6,0,2,TRUE,FALSE,45309.23828,FALSE
15672499,635,France,Male,34,3,134692.4063,2,TRUE,TRUE,83773.02344,FALSE
15672516,541,Germany,Male,51,7,90373.28125,2,TRUE,FALSE,179861.7969,FALSE
15672574,850,Spain,Female,32,5,0,1,TRUE,TRUE,3830.590088,FALSE
15672594,597,France,Female,60,0,131778.0781,1,FALSE,FALSE,10703.53027,TRUE
15672598,613,Spain,Male,30,9,111927.4531,1,TRUE,TRUE,175795.875,FALSE
15672610,567,Spain,Male,40,4,118628.7969,1,FALSE,FALSE,91973.63281,FALSE
15672637,571,France,Female,30,4,85755.85938,1,TRUE,FALSE,145115.9531,FALSE
15672640,850,Spain,Female,45,4,114347.8516,2,TRUE,TRUE,109089.0391,FALSE
15672692,787,France,Female,42,10,145988.6563,2,TRUE,TRUE,79510.36719,FALSE
15672704,809,France,Female,24,4,0,2,TRUE,FALSE,193518.7656,FALSE
15672754,498,Germany,Male,42,3,152039.7031,1,TRUE,TRUE,53445.17188,TRUE
15672756,716,France,Female,35,8,112808.1797,1,FALSE,TRUE,17848.30078,FALSE
15672798,656,France,Female,45,7,145933.2656,1,TRUE,TRUE,199392.1406,FALSE
15672821,591,France,Male,28,5,0,2,TRUE,TRUE,48606.92188,FALSE
15672826,666,France,Female,32,10,112536.5703,2,TRUE,TRUE,34350.53906,FALSE
15672875,584,Germany,Male,32,8,40172.91016,1,TRUE,TRUE,137439.3438,FALSE
15672894,625,France,Female,36,8,129944.3906,2,FALSE,FALSE,198914.7969,FALSE
15672905,679,Spain,Female,40,7,0,2,TRUE,TRUE,163757.2969,FALSE
15672912,737,Spain,Female,39,7,130051.6563,2,FALSE,FALSE,55356.39063,TRUE
15672930,722,Spain,Male,37,9,0,2,TRUE,FALSE,31921.94922,FALSE
15672945,661,France,Female,37,5,136425.1875,1,TRUE,FALSE,81102.8125,FALSE
15672966,682,Spain,Female,64,9,0,2,TRUE,TRUE,103318.4375,FALSE
15672970,714,Spain,Male,20,3,0,2,FALSE,TRUE,150465.9375,FALSE
15672983,678,Spain,Female,27,5,87099.85156,2,TRUE,FALSE,149550.9531,FALSE
15673020,678,France,Female,49,3,204510.9375,1,FALSE,TRUE,738.8800049,TRUE
15673055,494,Spain,Male,38,7,0,2,TRUE,TRUE,6203.660156,FALSE
15673074,527,Germany,Female,30,6,126663.5078,1,TRUE,TRUE,162267.9063,FALSE
15673084,645,Spain,Male,38,1,68079.79688,1,FALSE,TRUE,166264.8906,FALSE
15673180,727,Germany,Female,18,2,93816.70313,2,TRUE,FALSE,126172.1094,FALSE
15673223,626,France,Male,44,10,0,2,FALSE,FALSE,164287.8594,FALSE
15673238,517,Germany,Female,59,8,154110.9844,2,TRUE,FALSE,101240.0781,TRUE
15673333,698,Germany,Male,52,8,96781.39063,1,TRUE,TRUE,153373.7031,FALSE
15673342,703,France,Male,36,2,0,2,TRUE,FALSE,108790.9531,FALSE
15673367,587,Germany,Male,33,6,132603.3594,1,TRUE,FALSE,55775.71875,FALSE
15673372,635,France,Female,58,1,0,1,TRUE,TRUE,58907.07813,TRUE
15673439,646,Spain,Female,50,5,142644.6406,2,TRUE,TRUE,142208.5,TRUE
15673481,726,Spain,Female,48,6,99906.1875,1,TRUE,FALSE,64323.23828,FALSE
15673529,645,Spain,Male,36,4,59893.85156,2,TRUE,FALSE,43999.64063,FALSE
15673539,690,France,Female,26,3,118097.8672,1,TRUE,FALSE,61257.82813,FALSE
15673570,580,France,Male,37,9,0,2,FALSE,TRUE,77108.65625,FALSE
15673578,611,Germany,Female,40,7,128486.9063,2,TRUE,FALSE,10109.46973,FALSE
15673584,652,France,Female,74,5,0,2,TRUE,TRUE,937.1500244,FALSE
15673591,842,France,Male,44,3,141252.1875,4,FALSE,TRUE,128521.1563,TRUE
15673599,618,Spain,Male,32,5,133476.0938,1,FALSE,TRUE,154843.4063,FALSE
15673619,530,France,Male,25,9,162560.3125,1,TRUE,FALSE,64129.03125,FALSE
15673693,682,France,Female,26,0,110654.0234,1,FALSE,TRUE,111879.2109,FALSE
15673747,519,France,Female,22,8,0,1,FALSE,TRUE,167553.0625,FALSE
15673790,498,Germany,Male,45,7,109200.7422,2,FALSE,TRUE,165990.4375,FALSE
15673820,568,France,Male,33,7,0,2,TRUE,FALSE,143450.6094,FALSE
15673837,617,Spain,Male,61,3,113858.9531,1,TRUE,TRUE,38129.21875,FALSE
15673877,490,France,Male,39,1,0,3,TRUE,FALSE,171060.0156,TRUE
15673907,659,France,Male,20,8,0,2,FALSE,FALSE,112572.0234,FALSE
15673908,602,Germany,Female,42,6,158414.8438,1,TRUE,TRUE,131886.4531,FALSE
15673929,543,France,Male,64,4,0,2,TRUE,TRUE,148305.8125,FALSE
15673971,655,Germany,Female,44,6,146498.7656,1,TRUE,FALSE,64853.51172,TRUE
15673984,536,France,Female,35,8,0,1,TRUE,FALSE,171840.2344,TRUE
15673995,516,Spain,Female,65,9,102541.1016,1,TRUE,FALSE,181490.4219,FALSE
15674000,645,France,Male,44,10,0,2,FALSE,TRUE,166707.2188,FALSE
15674110,701,France,Female,43,2,160416.5625,1,FALSE,TRUE,37266.42969,FALSE
15674148,579,Spain,Male,33,6,0,1,TRUE,FALSE,94993.03906,TRUE
15674149,599,Germany,Male,36,3,128960.2109,2,TRUE,TRUE,40318.32813,FALSE
15674156,810,Germany,Male,69,3,27288.42969,1,TRUE,TRUE,110509.8984,FALSE
15674179,513,Germany,Male,34,7,60515.12891,1,FALSE,FALSE,124571.0938,FALSE
15674206,716,France,Female,22,8,0,2,TRUE,TRUE,92606.97656,FALSE
15674254,554,Spain,Female,45,4,0,2,TRUE,TRUE,193412.0469,FALSE
15674328,670,France,Female,40,3,47364.44922,1,TRUE,TRUE,148579.4375,TRUE
15674331,576,Germany,Male,30,7,132174.4063,2,FALSE,FALSE,93767.03125,FALSE
15674343,597,France,Male,44,8,78128.13281,2,FALSE,TRUE,109153.0391,FALSE
15674368,738,France,Female,39,1,94435.45313,2,FALSE,TRUE,189430.8594,FALSE
15674398,642,France,Male,38,3,0,2,FALSE,FALSE,171463.8281,FALSE
15674433,636,Germany,Female,28,2,115265.1406,1,FALSE,FALSE,191627.8438,FALSE
15674442,681,France,Male,23,7,157761.5625,1,FALSE,FALSE,147759.8438,FALSE
15674526,725,France,Male,66,4,86459.79688,1,TRUE,TRUE,141476.5625,FALSE
15674541,575,Spain,Male,52,8,123925.2266,1,FALSE,FALSE,111342.6563,TRUE
15674551,535,Germany,Male,40,7,111756.5,1,TRUE,FALSE,8128.319824,TRUE
15674573,713,France,Female,25,4,121172.9688,1,TRUE,TRUE,56268.98047,FALSE
15674583,768,France,Male,25,0,78396.07813,1,TRUE,TRUE,8316.19043,FALSE
15674620,679,Germany,Female,37,8,77373.86719,2,FALSE,TRUE,174873.0938,FALSE
15674637,491,France,Female,68,3,107571.6094,1,FALSE,TRUE,113695.9922,FALSE
15674671,551,Spain,Male,76,2,128410.7109,2,TRUE,TRUE,181718.7344,FALSE
15674678,731,Germany,Female,43,9,79120.27344,1,FALSE,FALSE,548.5200195,TRUE
15674720,691,Germany,Female,37,7,123067.6328,1,TRUE,TRUE,98162.4375,TRUE
15674727,777,France,Female,42,5,147531.8125,1,TRUE,TRUE,38819.44922,FALSE
15674750,481,Spain,Female,37,8,0,2,TRUE,FALSE,44215.85938,FALSE
15674765,553,Spain,Male,44,4,0,1,TRUE,FALSE,10789.2998,FALSE
15674811,739,Germany,Male,29,3,59385.98047,2,TRUE,TRUE,105533.9609,FALSE
15674833,741,France,Female,35,1,0,2,TRUE,FALSE,36557.55078,FALSE
15674840,645,France,Female,38,5,101430.2969,2,FALSE,TRUE,4400.319824,FALSE
15674851,622,France,Male,38,5,0,2,FALSE,FALSE,105295.7734,FALSE
15674868,696,Spain,Female,30,0,0,2,TRUE,TRUE,9002.799805,FALSE
15674880,658,Spain,Male,50,2,0,2,TRUE,FALSE,52137.73047,FALSE
15674922,710,France,Male,54,6,171137.625,1,TRUE,TRUE,167023.9531,TRUE
15674928,850,Spain,Male,37,2,0,2,TRUE,FALSE,119969.9922,FALSE
15674929,512,France,Female,31,7,0,2,FALSE,FALSE,49326.07031,FALSE
15674932,757,Spain,Female,44,9,0,2,TRUE,FALSE,177528.9219,FALSE
15674950,544,Germany,Male,39,4,142406.4375,2,TRUE,FALSE,146637.4531,FALSE
15674991,667,France,Male,42,9,0,2,FALSE,TRUE,58137.42188,FALSE
15675141,569,France,Female,35,4,93934.63281,1,TRUE,FALSE,184748.2344,FALSE
15675176,512,France,Male,51,6,144953.3125,1,TRUE,TRUE,165035.1719,FALSE
15675185,697,Germany,Female,48,2,108128.9609,2,TRUE,TRUE,103944.3672,FALSE
15675190,623,France,Male,21,10,0,2,FALSE,TRUE,135851.2969,FALSE
15675231,518,France,Female,45,8,0,2,TRUE,TRUE,36193.07031,FALSE
15675252,734,Spain,Female,39,3,92636.96094,2,TRUE,TRUE,125671.2891,FALSE
15675256,555,Spain,Male,33,5,127343.3984,1,FALSE,TRUE,121789.2969,FALSE
15675316,619,France,Female,38,3,0,2,FALSE,TRUE,116467.3516,FALSE
15675320,758,Spain,Female,40,5,93499.82031,2,FALSE,FALSE,123218.8125,FALSE
15675328,449,France,Female,37,6,0,2,TRUE,FALSE,82176.47656,FALSE
15675337,395,Germany,Female,34,5,106011.5938,1,TRUE,TRUE,17376.57031,TRUE
15675360,427,France,Male,33,8,0,1,TRUE,TRUE,13858.9502,FALSE
15675380,573,Spain,Male,56,3,154669.7656,1,FALSE,TRUE,115462.2734,TRUE
15675422,544,France,Female,32,9,110728.3906,1,TRUE,TRUE,14559.62012,FALSE
15675431,563,France,Female,34,6,0,2,FALSE,FALSE,36536.92969,FALSE
15675450,718,France,Male,48,9,0,2,TRUE,TRUE,72105.63281,FALSE
15675501,616,France,Male,59,5,153861.0938,1,TRUE,TRUE,17699.48047,FALSE
15675518,499,Spain,Female,53,1,75225.53125,2,FALSE,FALSE,144849.0938,TRUE
15675522,628,Germany,Female,30,9,132351.2969,2,TRUE,TRUE,74169.13281,FALSE
15675585,416,Germany,Female,25,0,97738.96875,2,TRUE,TRUE,160523.3281,FALSE
15675626,726,France,Male,28,2,0,1,FALSE,FALSE,98060.50781,FALSE
15675650,486,France,Female,39,8,97819.35938,1,FALSE,TRUE,120531.3125,FALSE
15675675,850,France,Female,32,5,106290.6406,1,TRUE,FALSE,121982.7266,FALSE
15675749,695,France,Female,23,1,0,2,TRUE,TRUE,141756.3125,FALSE
15675787,505,France,Male,26,8,112972.5703,1,TRUE,FALSE,145011.625,FALSE
15675791,610,France,Male,36,4,129440.2969,2,TRUE,FALSE,102638.3516,FALSE
15675794,645,Germany,Male,47,9,152076.9375,1,TRUE,FALSE,121840.2031,TRUE
15675842,656,Spain,Male,26,4,139584.5625,1,TRUE,FALSE,36308.92969,FALSE
15675854,573,Spain,Male,50,0,159304.0625,1,FALSE,TRUE,155915.2344,TRUE
15675888,550,Spain,Female,33,9,72788.03125,1,TRUE,TRUE,103608.0625,FALSE
15675896,680,Germany,Female,42,7,105722.6875,1,TRUE,TRUE,90558.24219,TRUE
15675926,655,Germany,Male,34,7,118028.3516,1,TRUE,FALSE,51226.32031,TRUE
15675949,696,Spain,Female,43,4,0,2,TRUE,TRUE,66406.36719,FALSE
15675963,627,France,Female,57,9,0,2,TRUE,TRUE,107712.4219,FALSE
15675964,672,France,Female,45,9,0,1,TRUE,TRUE,92027.6875,TRUE
15675983,692,France,Female,36,3,79551.11719,1,FALSE,TRUE,178267.0625,FALSE
15676091,543,France,Male,42,7,0,1,TRUE,TRUE,56650.46875,FALSE
15676094,500,France,Female,34,6,0,1,TRUE,TRUE,140268.4531,FALSE
15676117,603,France,Male,44,9,0,1,TRUE,FALSE,138328.2344,FALSE
15676156,528,France,Female,32,4,85615.65625,2,TRUE,FALSE,156192.4375,FALSE
15676242,632,Spain,Male,31,3,136556.4375,1,TRUE,FALSE,82152.82813,TRUE
15676353,598,France,Male,35,8,114212.6016,1,TRUE,TRUE,74322.85156,FALSE
15676404,672,France,Female,50,1,0,1,TRUE,FALSE,12106.82031,TRUE
15676433,707,France,Female,36,6,0,1,FALSE,FALSE,98810.78125,FALSE
15676513,601,Germany,Male,35,8,71553.82813,1,TRUE,FALSE,177384.4531,FALSE
15676519,615,Spain,Male,61,9,0,2,TRUE,FALSE,150227.8438,TRUE
15676521,696,France,Female,31,8,0,2,FALSE,FALSE,191074.1094,FALSE
15676526,608,France,Female,34,4,88772.86719,1,TRUE,TRUE,168822.0156,FALSE
15676571,850,France,Male,55,6,0,1,TRUE,FALSE,944.4099731,TRUE
15676576,646,France,Female,43,8,143061.875,1,TRUE,FALSE,61937.60156,FALSE
15676645,523,France,Male,45,5,0,2,TRUE,TRUE,121428.2031,FALSE
15676707,577,Spain,Female,39,4,0,2,TRUE,FALSE,91366.42188,FALSE
15676715,640,France,Male,68,9,0,2,TRUE,TRUE,199493.375,FALSE
15676810,561,France,Female,31,1,81480.27344,2,TRUE,TRUE,65234.60156,FALSE
15676835,710,Spain,Male,33,1,0,2,TRUE,FALSE,168313.1719,FALSE
15676869,657,Spain,Male,36,8,0,2,FALSE,TRUE,123866.4297,FALSE
15676895,547,Germany,Female,39,6,74596.14844,3,TRUE,TRUE,85746.52344,TRUE
15676909,667,Spain,Female,34,5,0,2,TRUE,FALSE,163830.6406,FALSE
15676937,635,Spain,Female,32,8,0,2,TRUE,TRUE,19367.98047,TRUE
15676958,765,Germany,Male,34,5,86055.17188,2,TRUE,TRUE,104220.5,FALSE
15676966,730,Spain,Male,42,4,0,2,FALSE,TRUE,85982.46875,FALSE
15677020,570,France,Female,58,8,0,1,FALSE,TRUE,116503.9219,TRUE
15677049,595,Germany,Female,25,7,106570.3438,2,FALSE,TRUE,177025.7969,FALSE
15677052,589,France,Female,59,2,0,2,TRUE,TRUE,126160.2422,TRUE
15677062,666,France,Female,38,6,127043.0938,1,TRUE,TRUE,8247,FALSE
15677087,662,France,Female,39,5,138106.75,1,FALSE,FALSE,19596.73047,FALSE
15677105,706,Germany,Female,46,4,105214.5781,1,TRUE,FALSE,108699.5938,TRUE
15677112,519,France,Male,39,2,112957.2578,2,TRUE,FALSE,97593.15625,FALSE
15677117,629,France,Female,61,6,0,2,TRUE,TRUE,133672.6094,FALSE
15677123,767,Spain,Male,37,7,0,2,TRUE,TRUE,24734.25,FALSE
15677135,520,Germany,Male,61,8,133802.2969,2,TRUE,TRUE,90304.00781,FALSE
15677136,624,France,Female,23,5,0,2,FALSE,FALSE,132418.5938,FALSE
15677141,586,Spain,Male,29,2,132450.2344,1,TRUE,TRUE,36176.62891,FALSE
15677146,728,France,Female,28,4,142243.5469,2,TRUE,FALSE,33074.51172,FALSE
15677173,555,France,Male,37,9,124969.1328,1,TRUE,FALSE,60194.05078,FALSE
15677184,767,France,Female,35,6,115576.4375,1,FALSE,TRUE,27922.44922,FALSE
15677217,705,France,Male,30,1,0,1,TRUE,TRUE,181300.3125,FALSE
15677243,538,Spain,Male,43,5,0,2,TRUE,FALSE,126933.7266,FALSE
15677249,731,Spain,Male,42,9,101043.6328,1,TRUE,TRUE,192175.5156,FALSE
15677288,599,France,Male,50,3,121159.6484,1,FALSE,FALSE,4033.389893,TRUE
15677305,490,France,Female,35,7,107749.0313,1,TRUE,TRUE,3937.370117,FALSE
15677307,684,Germany,Female,40,6,137326.6563,1,TRUE,FALSE,186976.5938,FALSE
15677310,761,Germany,Male,62,5,98854.34375,1,FALSE,FALSE,86920.96875,TRUE
15677317,570,France,Female,29,4,153040.0313,1,TRUE,TRUE,131363.5625,TRUE
15677324,683,Germany,Male,73,9,124730.2578,1,TRUE,TRUE,51999.5,FALSE
15677336,557,Germany,Male,57,1,120043.1328,1,TRUE,FALSE,132370.75,TRUE
15677369,554,Germany,Female,37,4,58629.96875,1,FALSE,FALSE,182038.5938,FALSE
15677371,629,Spain,Female,30,2,34013.62891,1,TRUE,FALSE,19570.63086,FALSE
15677377,543,Spain,Male,37,3,0,2,TRUE,TRUE,78915.67969,FALSE
15677382,625,Spain,Female,69,1,107569.9609,1,TRUE,TRUE,182336.4531,FALSE
15677387,749,Germany,Female,33,10,76692.21875,1,FALSE,TRUE,30396.42969,FALSE
15677395,633,France,Female,39,9,129189.1484,2,FALSE,FALSE,170998.8281,FALSE
15677435,647,France,Female,29,0,98263.46094,2,TRUE,FALSE,164717.9531,FALSE
15677512,628,Spain,Female,22,3,0,1,TRUE,FALSE,85426.28125,FALSE
15677522,593,France,Male,33,1,0,2,FALSE,FALSE,9984.400391,FALSE
15677538,569,France,Male,38,7,0,1,TRUE,TRUE,108469.2031,FALSE
15677550,755,France,Female,38,1,0,2,TRUE,FALSE,20734.81055,FALSE
15677586,587,Germany,Female,32,3,125445.0391,2,TRUE,TRUE,130514.7813,FALSE
15677610,511,Germany,Female,41,8,153895.6563,1,TRUE,TRUE,39087.42188,FALSE
15677739,562,France,Male,36,6,0,2,TRUE,FALSE,32845.32031,FALSE
15677764,461,Germany,Female,74,1,186445.3125,2,TRUE,TRUE,196767.8281,FALSE
15677783,764,Spain,Male,38,4,113607.4688,1,TRUE,FALSE,91094.46094,FALSE
15677785,656,Spain,Male,32,5,136963.125,1,TRUE,FALSE,133814.2813,FALSE
15677796,766,Germany,Male,47,9,129289.9766,1,TRUE,FALSE,169935.4531,TRUE
15677804,783,Spain,Male,38,1,0,3,TRUE,TRUE,80178.53906,TRUE
15677828,598,France,Female,34,4,0,2,FALSE,FALSE,60894.26172,FALSE
15677871,687,France,Male,38,9,122570.8672,1,TRUE,TRUE,35608.87891,FALSE
15677906,637,Spain,Female,54,5,0,1,FALSE,TRUE,150836.9844,FALSE
15677908,552,Spain,Male,42,4,0,2,FALSE,FALSE,195692.2969,FALSE
15677921,720,Germany,Male,60,9,115920.6172,2,FALSE,FALSE,157552.0781,TRUE
15677939,584,France,Female,41,3,0,2,TRUE,TRUE,160095.4844,FALSE
15677955,757,Germany,Male,33,1,122088.6719,1,TRUE,FALSE,42581.08984,FALSE
15678034,811,France,Male,46,9,180226.2344,1,TRUE,FALSE,13464.63965,TRUE
15678057,524,France,Male,44,10,118569.0313,2,FALSE,FALSE,82117.20313,FALSE
15678058,584,France,Male,38,9,104584.1563,1,TRUE,FALSE,176678.7188,FALSE
15678067,667,Spain,Male,45,3,0,2,FALSE,FALSE,163655.0156,FALSE
15678129,643,Spain,Female,45,9,150840.0313,2,TRUE,FALSE,155516.3438,FALSE
15678146,668,Spain,Female,24,7,173962.3125,1,FALSE,FALSE,106457.1094,TRUE
15678168,648,Spain,Female,27,7,0,2,TRUE,TRUE,163060.4375,FALSE
15678173,629,Spain,Male,35,4,174588.7969,2,FALSE,TRUE,158420.1406,FALSE
15678201,548,France,Female,46,1,0,1,TRUE,TRUE,104469.0625,TRUE
15678206,464,France,Male,46,6,161798.5313,1,TRUE,FALSE,182944.4688,FALSE
15678210,684,France,Male,38,5,105069.9766,2,TRUE,TRUE,198355.2813,FALSE
15678284,651,France,Male,35,7,74623.5,3,TRUE,FALSE,129451.2891,TRUE
15678317,603,France,Male,46,2,0,2,TRUE,TRUE,59563.48828,FALSE
15678333,683,France,Female,26,7,0,2,TRUE,FALSE,86619.77344,FALSE
15678374,666,France,Female,59,5,0,2,TRUE,TRUE,185123.0938,FALSE
15678385,465,France,Male,25,2,78247.3125,2,TRUE,TRUE,10472.30957,FALSE
15678412,645,France,Female,45,8,85325.92969,1,FALSE,FALSE,22558.74023,FALSE
15678427,696,Germany,Female,27,2,96129.32031,2,TRUE,TRUE,5983.700195,FALSE
15678460,691,France,Male,30,9,0,1,TRUE,FALSE,49594.01953,FALSE
15678497,850,Spain,Male,48,2,0,1,TRUE,FALSE,169425.2969,TRUE
15678571,723,France,Male,21,4,0,2,FALSE,FALSE,24847.01953,FALSE
15678572,529,Spain,Male,38,7,99842.5,2,TRUE,FALSE,90256.0625,TRUE
15678626,538,Spain,Female,31,0,0,2,FALSE,FALSE,179453.6563,FALSE
15678720,741,France,Female,44,7,0,2,TRUE,TRUE,190534.7656,FALSE
15678725,658,France,Female,29,8,0,2,FALSE,TRUE,130461.0938,FALSE
15678727,770,Germany,Male,45,4,110765.6797,1,TRUE,FALSE,26163.74023,TRUE
15678779,502,France,Male,33,7,0,2,FALSE,TRUE,4082.52002,FALSE
15678882,540,Germany,Male,37,3,129965.1797,1,FALSE,FALSE,19374.08008,FALSE
15678886,679,Germany,Male,38,7,110555.3672,2,TRUE,FALSE,46522.67969,FALSE
15678910,680,France,Female,30,8,141441.75,1,TRUE,TRUE,16278.96973,FALSE
15678916,512,France,Female,75,2,0,1,TRUE,FALSE,123304.6172,FALSE
15678944,655,Germany,Female,32,6,130935.5625,1,TRUE,FALSE,9241.830078,TRUE
15679024,553,France,Male,32,3,116324.5313,1,TRUE,FALSE,77304.49219,FALSE
15679029,718,France,Male,33,7,102874.2813,1,FALSE,FALSE,117841.0625,FALSE
15679048,558,Germany,Male,41,2,124227.1406,1,TRUE,TRUE,111184.6719,FALSE
15679062,734,Germany,Female,47,10,91522.03906,2,TRUE,TRUE,138835.9063,FALSE
15679075,701,France,Male,37,8,107798.8516,1,TRUE,FALSE,16966.73047,FALSE
15679145,706,Spain,Male,57,7,0,1,TRUE,FALSE,17941.16016,TRUE
15679148,508,France,Male,44,3,115451.0469,2,FALSE,FALSE,67234.32813,FALSE
15679200,580,Spain,Male,29,9,61710.44141,2,TRUE,FALSE,128077.7969,FALSE
15679249,351,Germany,Female,57,4,163146.4531,1,TRUE,FALSE,169621.6875,TRUE
15679283,694,France,Female,33,4,129731.6406,2,TRUE,FALSE,178123.8594,FALSE
15679284,593,Spain,Female,45,6,79259.75,1,TRUE,FALSE,55347.28125,FALSE
15679294,589,France,Female,46,10,107238.8516,2,TRUE,FALSE,37024.28125,FALSE
15679297,628,Spain,Male,43,3,184926.6094,1,TRUE,FALSE,122937.5703,FALSE
15679299,726,Spain,Female,27,7,123826.0703,1,FALSE,TRUE,78970.57813,FALSE
15679307,559,France,Female,43,1,0,1,FALSE,TRUE,86634.29688,FALSE
15679394,651,France,Female,41,4,38617.19922,1,TRUE,TRUE,104876.7969,FALSE
15679410,729,France,Female,62,4,140549.4063,1,TRUE,FALSE,30990.16016,TRUE
15679429,694,France,Male,32,0,91956.49219,1,TRUE,TRUE,59961.80859,FALSE
15679453,614,Germany,Female,39,8,125997.2188,1,TRUE,TRUE,128049.3438,TRUE
15679531,618,France,Male,34,5,134954.5313,1,TRUE,TRUE,151954.3906,FALSE
15679550,743,France,Male,32,9,0,2,TRUE,FALSE,175252.7813,FALSE
15679551,504,Spain,Female,46,2,163764.8438,1,TRUE,TRUE,165122.5469,TRUE
15679587,666,France,Female,34,9,115897.1172,1,TRUE,TRUE,25095.0293,FALSE
15679611,734,Spain,Female,37,2,130404.9219,1,FALSE,FALSE,34548.73828,FALSE
15679622,602,France,Male,35,8,0,1,TRUE,TRUE,22499.28906,FALSE
15679642,695,Spain,Male,44,8,0,2,TRUE,TRUE,70974.13281,FALSE
15679651,783,Spain,Female,37,1,136689.6563,1,TRUE,FALSE,197890.6563,FALSE
15679663,488,France,Female,36,0,0,2,TRUE,FALSE,136675.2188,FALSE
15679668,850,Spain,Male,38,7,115378.9375,1,FALSE,TRUE,162087.8125,FALSE
15679693,625,France,Male,31,5,0,2,FALSE,TRUE,90.06999969,FALSE
15679733,796,Germany,Male,40,2,113228.3828,2,TRUE,TRUE,46415.08984,FALSE
15679738,527,Spain,Female,35,8,0,1,TRUE,FALSE,98031.53125,TRUE
15679743,607,France,Female,33,8,91301.71875,1,FALSE,TRUE,130824.5703,FALSE
15679760,721,France,Male,46,1,115764.3203,2,FALSE,FALSE,102950.7891,FALSE
15679770,611,France,Female,61,3,131583.5938,4,FALSE,TRUE,66238.22656,TRUE
15679801,712,Spain,Female,39,5,163097.5469,2,TRUE,TRUE,23702.41992,FALSE
15679804,636,France,Male,36,5,117559.0469,2,TRUE,TRUE,111573.2969,FALSE
15679810,690,France,Male,39,6,0,2,TRUE,FALSE,160532.875,FALSE
15679813,727,Spain,Male,28,1,0,1,TRUE,FALSE,40357.39063,FALSE
15679818,636,Germany,Male,67,7,136709.3438,1,FALSE,TRUE,66753.10156,TRUE
15679884,544,France,Male,48,10,78314.63281,3,TRUE,TRUE,103713.9297,TRUE
15679909,665,Spain,Male,41,8,0,2,TRUE,FALSE,132152.3125,FALSE
15679928,592,France,Female,31,2,84102.10938,2,FALSE,TRUE,116385.2422,FALSE
15679961,708,Spain,Male,46,7,68799.71875,1,TRUE,TRUE,39704.14063,FALSE
15679963,737,Germany,Male,43,8,96353.79688,1,FALSE,FALSE,10209.7998,FALSE
15679966,661,France,Female,31,3,133964.2969,1,TRUE,TRUE,166187.0938,FALSE
15679968,623,France,Male,40,5,118788.5703,1,TRUE,FALSE,192867.4063,FALSE
15679983,565,France,Male,34,7,0,1,FALSE,FALSE,74593.84375,FALSE
15679991,524,France,Female,28,7,0,2,FALSE,TRUE,147100.7188,FALSE
15680001,602,France,Male,38,7,111835.9375,2,TRUE,FALSE,124389.6094,FALSE
15680046,711,Spain,Male,36,8,0,2,TRUE,FALSE,55207.41016,FALSE
15680112,473,Germany,Female,35,7,131504.7344,1,TRUE,FALSE,189560.4375,FALSE
15680141,759,Spain,Female,35,7,147936.4219,1,TRUE,TRUE,106785.7031,FALSE
15680167,635,France,Female,78,6,47536.39844,1,TRUE,TRUE,119400.0781,FALSE
15680197,701,France,Male,41,10,0,2,TRUE,TRUE,146257.7656,FALSE
15680201,627,Germany,Male,24,5,102773.2031,2,TRUE,FALSE,56793.01953,TRUE
15680224,687,France,Female,26,6,0,2,TRUE,TRUE,32909.12891,FALSE
15680234,667,Germany,Male,27,2,138032.1563,1,TRUE,FALSE,166317.7031,FALSE
15680243,792,France,Male,19,7,143390.5156,1,TRUE,FALSE,33282.83984,FALSE
15680278,661,Spain,Female,42,9,75361.4375,1,TRUE,FALSE,27608.11914,TRUE
15680303,594,France,Male,57,6,0,1,TRUE,FALSE,19376.56055,TRUE
15680346,683,Spain,Male,40,8,0,1,TRUE,FALSE,75848.21875,FALSE
15680370,492,France,Male,39,7,0,2,FALSE,TRUE,71323.22656,FALSE
15680399,772,France,Male,23,2,0,2,TRUE,FALSE,18364.18945,FALSE
15680405,685,France,Male,40,2,168001.3438,2,TRUE,TRUE,167400.2969,FALSE
15680421,591,France,Female,42,10,0,2,FALSE,FALSE,171099.2188,FALSE
15680430,601,Germany,Female,49,4,96252.97656,2,TRUE,FALSE,104263.8203,FALSE
15680436,496,France,Female,29,4,0,2,TRUE,FALSE,164806.8906,FALSE
15680449,431,Germany,Female,44,2,138843.7031,1,TRUE,FALSE,37688.30859,TRUE
15680517,769,Germany,Female,34,7,137239.1719,1,TRUE,TRUE,71379.92188,TRUE
